,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
66,gp:AOqpTOFmwFu_9p-dqyJn-Sio7Sf7oY0_mHq6Uzd8RUutplgj7TUR52Ks-XZ_Sq_T-EkE8a80J-PzpUVPX7xu-Q,Ajay Barbate,https://play-lh.googleusercontent.com/a-/AOh14GhQa_5OoKHH3JWEng4xsADofdZLFFAMzqRDY8AR,From wallet to bank account transfer the money not sure. Many times phone pe to phone pe money transfer is not possible.,3,0,4.1.25,2021-11-18 17:54:28,"We get your concern. The wallet amount can be utilized for various PhonePe switch transactions & making payments to registered merchants. You can opt for wallet closure if you wish to withdraw your wallet amount to your account. Also note, once the wallet is closed the same cannot be reactivated. Contact us via our app for further queries. ^PM
",2021-11-18 18:00:01
67,gp:AOqpTOE61iqv5Qx4sU4O9btGWuy5VQPuJs1aoSidzIUG8u3fqu5sYLBJBx2E9YMOxh2nWaqpiUZjtaD93_zG9A,JP ALI,https://play-lh.googleusercontent.com/a/AATXAJwwsd_r7P6DHVsXNEWfrR4b33Or57A7l5qOkGET=mo,Good service,4,0,,2021-11-18 17:53:46,,
68,gp:AOqpTOFZyFZxAEU9f0LIW8IpKuJnAVZKJSdvzTqaXTWAvuc9YFKv6H_PCWc9L5lcmdwk3ZW58JXDDYPkNwXY_A,Manoj Singh,https://play-lh.googleusercontent.com/a-/AOh14GjFOZCExKnmNaw-qF-aj8cosrSFMtEmRh6rIMRa,Excellent,5,0,4.1.25,2021-11-18 17:53:09,,
69,gp:AOqpTOFvKKeM71B3xH4B8Y20NoNVfvrpEcEnlEJOFVajJzRfETUND0e_QnfMFbUVkfAzdyFSpSuCaXoPLG6vPQ,Arun Kumar,https://play-lh.googleusercontent.com/a/AATXAJy7LiUkR2Ayofzj7ZaixGsZbJT-TaYfqCKe8KAR=mo,Good work,5,0,4.1.25,2021-11-18 17:52:21,,
70,gp:AOqpTOH4sXRP6jqCUtiPYhGI8iN9d5inEaHglmRU8vrCeIUMLJvyz_h5yHnN0Dn2cXQHAJNbB2JW_szzq3OuDw,Jalal Sk,https://play-lh.googleusercontent.com/a/AATXAJzRnLdfniNRmP3TUhxT6ECF-l6G5je4dol08VMT=mo,Mindbloing app,5,0,4.1.25,2021-11-18 17:52:03,,
71,gp:AOqpTOH2zQZM4gaJVazDMRAYVWvfQfyAZv4TDhHSkgeKjRxc4CbAqTeA3SwAaxfRNRgBocqzJNOUIFWLcmwYwg,Dileep Kumar,https://play-lh.googleusercontent.com/a/AATXAJyMiLmsNxtgwMDZZGbSDJgtr1DXoY_PXrIYYy3G=mo,Best,5,0,4.1.25,2021-11-18 17:51:58,,
72,gp:AOqpTOGRqqELlt5hto-JN7q-MF9cxQ3irUA3JHP4eajj35hyihkiFupK98tyCe06-wGzJitq4nFLH4vxtp8KKw,Irfan Mohammed Irfan,https://play-lh.googleusercontent.com/a-/AOh14GgN_k4v13Slg3Xwmy__MoaEHKmuTaxDh3vVVFiC7A,Good,5,0,4.1.25,2021-11-18 17:51:46,,
73,gp:AOqpTOHSsQPJIHVRz3RHwptGdSaqVJeLg5FnvbQtYStUKNrhzXYg9Dn8OGKHTj_o2p2QILxqP-RLP8fnTYMVLQ,Raghubir Sharan,https://play-lh.googleusercontent.com/a/AATXAJz_-Chi1VG-zd55sMNQ9bsC0-_SlzogGU2p04mQ=mo,Podt,5,0,,2021-11-18 17:51:20,,
74,gp:AOqpTOG98h40o77xfhTJkCK2fo_dT-piGsV3IDJhEricSX42-sTjgix5JktJJzJamMRRh4eeKDIdmfZ-u7PJdg,Hemraj Verma,https://play-lh.googleusercontent.com/a-/AOh14GiSF_U_2W14SPtw6LncYUmeuJmLa8MxzcKuon04iQ,Good,4,0,4.1.25,2021-11-18 17:49:48,,
75,gp:AOqpTOE-FaSpXseOvb-6nChF6-YvR6pZg7K-grg6gUs82TFow75zXPpJcsXB3XdLgMenagMjlsphuUjZ05nW8A,Veranapalie chintaya Veranapalie chintaya,https://play-lh.googleusercontent.com/a/AATXAJzcPpGhvz_Mg2IDY5-qBQkIo181Ii0IQNRzW9Tz=mo,Good,5,0,4.1.25,2021-11-18 17:49:29,"Thank you for the feedback, Chintaya. We will keep working to provide a good user experience. ∞PM",2021-11-18 17:51:48
76,gp:AOqpTOEDmp5TIyQLrsSKAvwTPhl-oJmFkXKb_XvbDP6JArmWYMLPU2xdeHcpD5web74BZD6TsOaHwubWP6GyWA,Kashif Shaikh,https://play-lh.googleusercontent.com/a/AATXAJzdyNEw53ErXOj4gvDhBpRgN9O5m959l8nB3asg=mo,Easy way to payment 🙂,5,0,4.1.25,2021-11-18 17:49:00,"Thank you for the valuable feedback, Kashif. We're really happy to know that you had a good experience with PhonePe. Keep using PhonePe. ∞PM
",2021-11-18 17:51:56
77,gp:AOqpTOF7lUCtWSgeE3pq0oFw6PqMnm1tbP74Gipm6bJWYSW-JPTcN2yZyH70Rg0ygCwEGG0QObvXlNYyB4WAWw,Jitendra Singh,https://play-lh.googleusercontent.com/a/AATXAJweTaE1s503LghPqjT3FvBgmP4AEEts8PRrrFzh=mo,Good experience,4,0,4.1.22,2021-11-18 17:48:40,,
78,gp:AOqpTOGE68FEoVZPsJOkocNlJgl31ZxxB4KUeBeZiNZph5QHH0WWd2C5fleP8_th3uaWAgb2y9AXFwSi9QGMcA,Trisha Banerjee,https://play-lh.googleusercontent.com/a-/AOh14GhITUWjehZOeeXT73tSo2UagqKE1bKVfX3vbTAVUg,Good,5,0,4.1.25,2021-11-18 17:48:26,"Thank you for the feedback, Trisha. We will keep working to provide a good user experience. ∞PM",2021-11-18 17:52:03
79,gp:AOqpTOG0jYzUuhsgge5WJfukDYfsU5pltUwc4FneM2bj0Oha2oP0Mw4ZaMlH0n3gA1t3Ze1b89oOHBgDZz1BLQ,Rizwana Tadavi,https://play-lh.googleusercontent.com/a/AATXAJxH9Wx-qgFhmdPxh-t8an-vSkG8uiEA2eN8loUt=mo,"Very good app. I fill safe while using this app. It is very fast , easy, and safe app. Thank you phonepe to provide such a wonderful facility for us.",5,0,4.1.25,2021-11-18 17:48:10,"Thank you for the feedback, Rizwana. We work hard to meet expectations like yours, and we're happy to hear we've managed to do so perfectly. Cheers! ∞PM
",2021-11-18 17:52:15
80,gp:AOqpTOHNY3hsdykhNquy_E8CutZx-W8OQJB_DlLrMvMLIjIr1qHhg5F18UtC56bhJh0SANgqZHfrvQ9Tdz1O2A,Md Sohail,https://play-lh.googleusercontent.com/a-/AOh14Gh78ldHRRp4ESIb857CCLr08bo_PJVx1iXTCAx3fw,Very useful application 👍👍,5,0,4.1.24,2021-11-18 17:46:34,"Thank you for the review about our application, Sohail. We really appreciate your confidence in us. Keep using PhonePe. ∞PM
",2021-11-18 17:52:25
81,gp:AOqpTOHS8rqh3BVYvqdj4fgH_6Oy5IE2-IXux3voUslB9EzqnOOdE6diAvMPkqrEYE0c2jKddshVNVuWxJjlYw,Sony Nile,https://play-lh.googleusercontent.com/a-/AOh14Gh4NNbdmjlJu8pqvSIYHcNuIqq8YhQiRdaD3kyw,Best app,5,0,,2021-11-18 17:46:07,"Thank you for the feedback, Sony. We're overjoyed to receive your appreciation. Keep using PhonePe. ∞PM
",2021-11-18 17:52:33
82,gp:AOqpTOG34HZiJWtYelu4agBHv_OexS9wm_Df6xmRHrSjnYe1h0u1s3RQ3BNl2Mo_yK_9BiKtwTL2U7qf9sI6-Q,Prathap Reddy,https://play-lh.googleusercontent.com/a/AATXAJw8auczf7It2booIu7VbEqn_vWyZXmvIR5k0tdn=mo,Very very bad,1,0,,2021-11-18 17:45:35,"Hi Prathap, we would like to know where we have let you down. Please share your feedback in detail, as it is important for us to provide the best customer experience to our users. Please contact us via our in-app support channel. ^PM",2021-11-18 18:00:18
83,gp:AOqpTOGbFoDOnKIVqWeG9AkL_0870GSqz8rXqbIWMT0WBJk80EKjBrXl1hNHtFMov22FR22q_UJAi4uSkI7pkw,## manvi,https://play-lh.googleusercontent.com/a/AATXAJyUHSDMOQ86pEOACziCm6eTHGFwmQa3ZMLWvnoK=mo,🥰,5,0,4.1.24,2021-11-18 17:43:48,"Thank you for taking out time to rate us. It really helps us to keep going and delivering the best. ∞PM
",2021-11-18 17:52:40
84,gp:AOqpTOHn2OKdVmFl0NbvjPGJIqzN9iIM80uH9Y4G_qC7K1rmzNMWxBkZOhwS9fbcA-U9nZdv4RqUoooS5vWvAQ,Rahul Shinde,https://play-lh.googleusercontent.com/a-/AOh14Gi38JbS7xOMEp_ql4K7O9cZN1twPG_xmiZt4ZDdkA,Nice,5,0,4.1.25,2021-11-18 17:43:28,"Thank you for the feedback, Rahul. Glad you are enjoying using our app. Keep using PhonePe. ∞PM
",2021-11-18 17:52:48
85,gp:AOqpTOEpuPORBCVGxGELq15F39eJ607H5zE0MRlZDWixW8wzsvuKRkzWLPc_c8gIedaFy_jnXI0DlArJ6EbEOg,Atul Patil,https://play-lh.googleusercontent.com/a/AATXAJzc8Aa7RKIrpklO5m1DLMXEjKcmriofI9zt9tn1=mo,Excellent work,5,0,4.1.25,2021-11-18 17:43:15,"Thank you for the feedback, Atul. We are committed to providing our customers with exceptional services. Keep using PhonePe. ∞PM
",2021-11-18 17:52:57
86,gp:AOqpTOGCKNLOAuItcTAVPhs2ry0GUgN3ASx8y-BUd7drV8FMdEugvdtm8eN7cgix2_qwYeIhtPM6bCIEbVWrpg,Shivu Gv,https://play-lh.googleusercontent.com/a/AATXAJwPdTBtVhZ1FGdzkycwr_gVBOY6yLIBU-V7tLrQ=mo,Super,5,0,,2021-11-18 17:42:35,"Thank you for the feedback, Shivu. We work hard to meet the expectations of our customers. Keep using PhonePe. ∞PM
",2021-11-18 17:53:04
87,gp:AOqpTOHkBoGkR69cFedFvku7tDxrboc7gYtHaZjAWTBT9aTGcDcsn64JLHGbofv7A20EbMq68b-0l_TU8yzueQ,babu ram suthar,https://play-lh.googleusercontent.com/a-/AOh14GjaaoumUtBq7zP4Ob7pFoVhAep5tpn-nC0pphST,Nice app,5,0,4.1.23,2021-11-18 17:41:50,"Thank you for the feedback, Babu. We are coming up with more exciting features. Keep using PhonePe. ∞PM
",2021-11-18 17:53:13
88,gp:AOqpTOHmYfqmra4OjJ5DdE9m2opruqXxtI7ytQQESbG8HnAzLZ3rJRiGCay7G50-Kdnb8wQcTEsyXjuPX2R_ww,Chethan Chethu,https://play-lh.googleusercontent.com/a-/AOh14Gh-YNpEo0MPNmvZVNAea75uW5DtAnKemvdVBdkz,Very good,5,0,4.1.24,2021-11-18 17:41:09,"Thank you for the feedback, Chethan. At PhonePe, delivering a great customer experience is our top priority. Keep using PhonePe. ∞PM
",2021-11-18 17:53:21
89,gp:AOqpTOHEQ2xD7JkcQmWhVTmWph75NGWhGzinIPfcVT83dTyGXmgCyXiDJdNRd4AUNYL964tMCJVBfbiY7iF9Mg,Baban Kumat,https://play-lh.googleusercontent.com/a/AATXAJxwabMiU1mfEMhPM3JNM7QTyuF_1Amg3rSRv4iS=mo,"Baban, Kumar Attibele centre of Indian Bank",4,0,,2021-11-18 17:40:06,,
90,gp:AOqpTOFFGtZ_xyB7vBgZR2uDYiQDoHNNg8Ybup3YkEe3q9EQCIiimTrVv4CyGD0sQ_ZLSebOrq0Ye0cCXX1BZA,RED GOD,https://play-lh.googleusercontent.com/a-/AOh14GjXmUuy1M__h1EheuQNCoVFfdnUNhrEedQI5RpWyg,Please help,5,0,,2021-11-18 17:39:06,"Hi there, it is our constant endeavor to provide the best of our services. However, if you have faced any issue, please feel free to contact us via our in-app support channel with your registered mobile number. We will be more than happy to get it checked for you. ^PM",2021-11-18 17:53:34
91,gp:AOqpTOGPLtb92n1rogph-eGa86BaLMpIF69k4YdfZZtmaPj5cpGto6b_wlQXRngBobQwaxBuhdd6lZGaUq0u-A,Ajit kumar,https://play-lh.googleusercontent.com/a/AATXAJz9v3UnHqqaXSLLfi6P2x-skD1WO9eGwRW1n690=mo,Google app,5,0,,2021-11-18 17:38:28,"Thank you for taking out time to rate us, Ajit. It really helps us to keep going and delivering the best. ∞PM
",2021-11-18 17:53:41
92,gp:AOqpTOFaxpEeLHTqJdiyJnxJ5Ci1Ir3mhbi3kNWR8QHe9e1RxuLsl6-qQJFFiVmP4mEmAeXz_GM7ExY8PhYBoA,Indrajit Das Indro,https://play-lh.googleusercontent.com/a-/AOh14GjROjEsczCZlMKPIgEP5-c-ytAbX-a2KsdwCqal_g,❤️❤️❤️❤️❤️,5,0,,2021-11-18 17:37:39,"Thank you for taking out time to rate us, Indrajit. It really helps us to keep going and delivering the best. ∞PM
",2021-11-18 17:53:47
93,gp:AOqpTOH65zwv6UozJ1eaApUa_LE0qwum9UfXJeApHNc2dk5JLCPY7DEQ0OKtJyXhxbnZ5JudWeNIGpANIn2Kxg,Deepak Gamer,https://play-lh.googleusercontent.com/a/AATXAJyhlBF7VRhWb4YXcrc7Ijh5ELKWwWCHL64ajMgx=mo,Recharge kartey time phonePe charge kar raha please charge 🤮🤮🤮 phonePe 1 Star ⭐ rateing,1,0,4.1.25,2021-11-18 17:36:59,,
94,gp:AOqpTOGxKYM8xRIxh8V3CXyv8dDW-RGfJKoTGaaztL49xiXNzYusrK5PUA2SID0wRP8ZoQvLGiT2hKncXyKakQ,Aseem Padhi,https://play-lh.googleusercontent.com/a-/AOh14Ghdpv0aIDTV6xRik0PXaRnfNtnGj0mTnt9w-eYLQg,"You guys really suck, deleting my comments from your backend system, I want everyone to be aware like how your payment system works, deducting money frm users account and failing the transactions, so so difficult to reach your team to report an issue or talk to your ppl. Also charging convince fee for the credit card payments...time to uninstall this app...",1,0,4.1.25,2021-11-18 17:36:53,"Hi Aseem, we understand your concern and we would want to know what went wrong, as providing the best user experience is our priority. Please share the details of the concern via our in-app support channel along with the transaction ID. If you have already raised a concern, request you to provide the ticket ID. ^PM",2021-11-18 17:47:06
95,gp:AOqpTOEvSYwwYcSA2YUdLJVsDVooo6MXsePvMf4LebNatwl6DsE-BYKEk7hPTBTrDRPxUrKqVTHOxoLkGWm5FA,Saraswati Computer and Internet,https://play-lh.googleusercontent.com/a-/AOh14GjcsPtLM5SHx2oH4EkV4M9yqS0up2CUjpCUD1yhKg,Very poor app when use says ph no not registred,1,0,4.1.24,2021-11-18 17:36:08,"Hi there, we get your concern and would like to know what went wrong so that the issue can be fixed. Please raise your concern via our in-app support channel with the issue details, so that we can look into it immediately. It is our constant endeavor to provide a seamless experience to all our users. ^PM
",2021-11-18 17:47:25
96,gp:AOqpTOGaNZFAHQ_2OdQRaeYolFYafRJ4PSZsC7u1APakqJUhXZVpeaVcI9Ec4jZ2iyyztVFHvSYBkZ2acbNLlQ,Praduman Malviya,https://play-lh.googleusercontent.com/a/AATXAJzrq_3lQgOkv6c_GEds8YmOeaypKAKudSBG5Hip=mo,Nice,5,0,4.1.25,2021-11-18 17:35:57,"Thank you for the feedback, Praduman. Glad you are enjoying using our app. Keep using PhonePe. ∞PM
",2021-11-18 17:53:54
97,gp:AOqpTOFKR6bkCw_J5EttWH37AurSDLfjdhMbj1fmmsBpQzZMLh9MUncnt10P46McOhAngBheCC5JXdTG7Bh6Ew,Md mowazzem sk,https://play-lh.googleusercontent.com/a-/AOh14GjLa2yBSQXVRtb3mar_v-YpXhoU7sKDRvDFC7dFcg,Safe and egy Hiiiiiiiii,5,0,4.1.25,2021-11-18 17:35:31,"Thank you for the feedback, Mowazzem. At PhonePe, delivering a great customer experience is our top priority. Keep using PhonePe. ∞PM
",2021-11-18 17:54:04
98,gp:AOqpTOGbGXwPyKdUZJULuG_mkFVbKP4napu9FK_vtRAze_dELEumfQj96uM3DYlMX00qafCaJjwAyElHPwEywg,Ramesh Kammagiri,https://play-lh.googleusercontent.com/a/AATXAJxpPvHkAOeCZzU4HMWMq5krUwnlmcaXlHV815_e=mo,Good & simple pracess,5,0,4.1.24,2021-11-18 17:35:04,"Thank you, Ramesh. A pleasant user experience is what we aim to provide all our customers and we are glad that you experienced the same. Keep using PhonePe. ∞PM
",2021-11-18 17:54:13
99,gp:AOqpTOEf_tR0U60ghxazutALsYT_8lFy6RxXIXxsWGCE2rV-3IK6b7SW3fLW1_Gp4bfwcGRhscCfgZAF-ZPwMw,Md Hanif,https://play-lh.googleusercontent.com/a/AATXAJwwsucIbGrISoaNTiQHXvS7O-meFVrjHfBdbiulEQ=mo,Good,4,0,4.1.25,2021-11-18 17:33:58,,
100,gp:AOqpTOGAdW9dO7-hgEomloPqLWMs3j7Hyov9Hp9oyNu0OiEFiVzKgQrUQ3o1t9zlpVzYvMKrEpcRwo8Lyb-qZg,Sorya Bansal,https://play-lh.googleusercontent.com/a-/AOh14Gjcw58a9t5QgM_yweRmqRPJbVR1zU7eUAiywoXk,Tq,5,0,4.1.25,2021-11-18 17:33:41,"Thank you for taking out time to rate us, Sorya. It really helps us to keep going and delivering the best. ∞PM
",2021-11-18 17:54:22
101,gp:AOqpTOHLUT219xHd3oxR7iXQ8Df8LXK6UQmHYJD9f2_kR-28jdwWzq9ARZRu1M9Rd-kPvsesADnMQ0MijIRNzQ,Sangita Pramanik,https://play-lh.googleusercontent.com/a/AATXAJxSvrt2g08cH3czGY1CQ3-BeegO4PByYT3A_yRD=mo,Amazing,5,0,4.1.21,2021-11-18 17:31:51,"Thank you for the feedback & ratings, Sangita. We love to know that our users are enjoying the in-app experience. Keep using PhonePe. ∞PM
",2021-11-18 17:54:30
102,gp:AOqpTOGgeOzYVzuByI8PmC5dSodbiNrVli3mOm8H51Cpg9zTW39_ebFezqtdllYOT8_AodBs2-jzGx_fwLMBmQ,Fazil Khan,https://play-lh.googleusercontent.com/a/AATXAJwEYKQ0T4WwYI_eIp70Jt1imMECriDTv8HXPI3C=mo,Nice 👍,5,0,4.1.25,2021-11-18 17:31:16,"Thank you for the positive ratings, Fazil. We are delighted to read your feedback. Keep using PhonePe. ∞PM
",2021-11-18 17:54:37
103,gp:AOqpTOGYy0_zxJ0i-WAqpDAfqgSbjG0Zq5eINi4k7MAMKktqVQ5_Om9H0YRCnWxZDMel_QXdcwwxoiYihDY6pQ,Nurjamal nurjamal,https://play-lh.googleusercontent.com/a/AATXAJwzUdyk2uNXvZLfRAf6yys_pFgCkKxWDmXp4Zf-=mo,Hanif,5,0,4.1.25,2021-11-18 17:30:18,"Thank you for taking out time to rate us, Nurjamal. It really helps us to keep going and delivering the best. ∞PM
",2021-11-18 17:54:45
104,gp:AOqpTOEARPhDhDm4YJUGxvDvWmyhfUXStwDwTRYqvgticYg6SA03DNwU31XfULDTR2lLalXriTnHMnw1GFHfQA,Mr Perfect 555,https://play-lh.googleusercontent.com/a-/AOh14Ghvjimi_4u4JU3s5iUkeCHJfGXJRsuRNXW0q0I6oQ,Superb,5,0,4.1.24,2021-11-18 17:30:17,"Thank you for the feedback. At PhonePe, delivering a great customer experience is our top priority. Keep using PhonePe. ∞PM
",2021-11-18 17:54:55
105,gp:AOqpTOHBZCj8Hc9wyZWqeeYnNZoOn3E8STdU6U9G6Sqxm8-lReF0B2Dc7ARbOYgi0MsdxjG6OUAYCf6PwH2qiA,Akash Bhadane,https://play-lh.googleusercontent.com/a/AATXAJxLxpq4pc7jteXfkppj36HWo8Q0e0IOfAedhb_8=mo,Nice,2,0,4.1.25,2021-11-18 17:30:14,"Thank you for the feedback, Akash. Glad you are enjoying using our app. Please let us know the reason behind the low rating and would also request you to share your valuable feedback here with us. Your inputs will help us to provide a better customer experience to you and all our other users in the future. ^PM

",2021-11-18 17:33:09
106,gp:AOqpTOFwxsTHjzIkkkfCiEQYaqHi6cnuSGkV9jDX8CpOCG76ZtVg7QBz2DlFvuyniTiiKJl6Z8jgtaoKCImNmw,Silentkiller* Omm,https://play-lh.googleusercontent.com/a-/AOh14Gi1HTL-_-Kx1LzK3eH-uKbGAsoT0q2NKjYz8aZU,Good,5,0,,2021-11-18 17:29:53,"Thank you for the feedback. We're happy to know that you love our services. Keep using PhonePe. ∞PM
",2021-11-18 17:55:01
107,gp:AOqpTOGxRGcAQDMp__CkNxHj9Xd0MA1kQ09XaQw5Jr6xncDuu8mg4W5dD2HkD4DHTKmEDiKj_ec11wxlLLlpkw,Mithilesh Kumar,https://play-lh.googleusercontent.com/a/AATXAJwt4hg8TkttjymDPwU925iJ0sPDoWNnxN8QN84E=mo,Good,5,0,4.1.25,2021-11-18 17:29:13,"Thank you for the feedback, Mithilesh. We're glad to receive your appreciation. Keep using PhonePe. ∞PM
",2021-11-18 17:55:09
108,gp:AOqpTOFNY56znbFPXyvfofF6Fp-CpBYDOUKcRSApB8Qii_oYdcYVe0KEvLXE9qBvIUJtmAdEdTmv1GveRapJOw,MISKA GIRISH kishan,https://play-lh.googleusercontent.com/a/AATXAJy3gIs8kkK8b8SKX0u5I3s8yjsIgpz-2ZyKlLDq=mo,Cash back offers not interested,3,0,,2021-11-18 17:29:01,,
109,gp:AOqpTOEwgOUrd-C0m--0gKoLGVhfIl6tjv_vByOMGbU7M-dtNC51gA8_HS_ZR5Nql0eHpG4hqw0Qy7NR7mpkqg,Narayana B,https://play-lh.googleusercontent.com/a-/AOh14GhlJJksiW7n0MqS1L6GkKlTbaFMQTEG1B7Fbz5vAg,Good service,4,0,4.1.25,2021-11-18 17:28:55,,
110,gp:AOqpTOHPKsF7lfMKSsSsUeRUXP1VlgwvHXb8Rs_kWKAQ96kNTt7hzYbkOUxM1IVm2VrxaY3U2HNWEAw6u-qjaw,Sachin hathel,https://play-lh.googleusercontent.com/a-/AOh14GjZt-vovPyj-v_tyrFG0zsKLi3owLyafRetSKVdmA,Awesome,5,0,4.1.25,2021-11-18 17:26:35,"Thank you for the review about our application, Sachin. We really appreciate your confidence in us. Keep using PhonePe. ∞PM
",2021-11-18 17:55:17
111,gp:AOqpTOGFEzQUoYh6mpeCgV3VsF4Qeax_qmRHQzAAKj2DXswRqiI7AdXQoVUe_O7ILbuiAfwG-tolfOjiyxtdIA,Ankit Tiwari,https://play-lh.googleusercontent.com/a/AATXAJwoECbOjRIUjN_V3ZOv1fUeOHxgvGzfPEDGzLKE=mo,Awasome and simple,5,0,,2021-11-18 17:26:29,"Thank you for the feedback, Ankit. We value every single customer and always believe in providing a stellar experience. Keep using PhonePe. ∞PM
",2021-11-18 17:55:25
112,gp:AOqpTOEgR44E1BrKiM382guwo1rU1Doilff9tKfEmuoS5Hk3OeCBGwRcC67G27r3Rw7rv-P7viPJs86U_foe8Q,ANKIT Malav,https://play-lh.googleusercontent.com/a-/AOh14Gj6Z1df8EiAKIc3q5XFZwiqJQY8Y9_ubFqibjNf,best app,5,0,4.1.18,2021-11-18 17:23:43,"Thank you for the feedback, Ankit. We're overjoyed to receive your appreciation. Keep using PhonePe. ∞PM
",2021-11-18 17:55:33
113,gp:AOqpTOH-Q9Qs6lMm4Yuc3APyPfL9Mep9qm4-qSG1fBDcx3bezlcpDQ7oqpLQDIggY9MImYAKxOg59W8uKsjH_Q,Akash Boy,https://play-lh.googleusercontent.com/a-/AOh14GjpELjJfynuwsZERxHGaQS-3m41GDv6es2v8O5k,Happy,5,0,4.1.08,2021-11-18 17:22:55,"Thank you for the feedback, Akash. At PhonePe, delivering a great customer experience is our top priority. Keep using PhonePe. ∞PM
",2021-11-18 17:55:41
114,gp:AOqpTOHxyDdXLVAeJY3WN9aBD3RiloDUwG3lbRIVyo5o1LAm5aQ-Q40Xr8pvztzi-k0vSTZXAegOg8BB0XiXeQ,B.SH School,https://play-lh.googleusercontent.com/a/AATXAJxeJV8I3mk4LXe6_pqrflpBP4ix7FuVh9zYUjgv=mo,Good,4,0,4.1.25,2021-11-18 17:22:47,,
115,gp:AOqpTOFGab5pPzqIgypmIkcu5yACKxtZspanUu574BOABvLHqbflYefVjEfBJEXhSCZ2dlSdvcIQdUhQkydqjA,Shivam Tek Online,https://play-lh.googleusercontent.com/a-/AOh14GjFJ9RDqBmjpY8KAPxsxv_lY25sPEqVhB4TwlBshg,Nice app and very useful for shop,5,0,4.1.25,2021-11-18 17:22:46,"Thank you for the valuable feedback, Shivam. We're really happy to know that you had a good experience with PhonePe. Keep using PhonePe. ∞PM
",2021-11-18 17:55:50
116,gp:AOqpTOHg8-Lzw6UlvUzKfdFCCeNPhdtpyvxdLVHTYfC24ZcsTEimxhB0VdEOLujWunNsMNsPpO4WcD7Ve4ol1w,kalamalai jai,https://play-lh.googleusercontent.com/a-/AOh14GjLyla5Rlt8JmFoI61R-gWKpUbSeUmwEohzSMZlkQ,Semma,5,0,4.1.25,2021-11-18 17:22:43,"Thank you for taking out time to rate us, Kalamalai. It really helps us to keep going and delivering the best. ∞PM
",2021-11-18 17:56:00
117,gp:AOqpTOHDRPfrGOehEo6Eb0Epygx_eW4__BjmQqPb3s88oT6_-3OPIzbgkrlFXaLJIjJtF5gbGnFwHUGeZNCTOQ,రవి Mobiles,https://play-lh.googleusercontent.com/a-/AOh14GiKaDOT0rYGk7-FMheH5KnUiS2sv5iWKgb45c6FUA,Good,5,0,4.1.25,2021-11-18 17:22:38,Thank you for the feedback. We will keep working to provide a good user experience. ∞PM,2021-11-18 17:56:07
118,gp:AOqpTOGQsCKujlhz234WGdaKAwDauo9u-ATysinlIpn6lARcr1Ia5FmlbRoInB5_qA9yd9shlVMp6j-9GkwoKg,Ashish Qureshi,https://play-lh.googleusercontent.com/a/AATXAJxeiE0vreGdndSv4yaSTycGtwgZkqrXtjDE06SW=mo,Good,1,0,4.1.25,2021-11-18 17:20:06,"Thank you for the feedback, Ashish! Please let us know the reason behind the low rating and would also request you to share your valuable feedback here with us. Your inputs will help us to provide a better customer experience to you and all our other users in the future. ^PM",2021-11-18 17:34:03
119,gp:AOqpTOGe4CZbS0un8l3hYvrtS2xt5KdYEPN8MkZ4tBZNp5S4J_4PDFxFd6No1uGK5GxSvSb1XFH08WOs_TXXkA,h koi tkker pe 00,https://play-lh.googleusercontent.com/a/AATXAJwjp_dSnBQFhNGszBgxSuGeOk2Cwudv9S6YzY2-=mo,Nyc,5,0,4.1.23,2021-11-18 17:18:20,"Thank you for the feedback. Glad you are enjoying using our app. Keep using PhonePe. ∞PM
",2021-11-18 17:56:14
120,gp:AOqpTOEMHaqaAfY8V4Arwbabv1y_i2v7DqSyWdzdiVTouO9frVpWBsWifBCAiqV95cO65iamnHJn4K-QGcIJwg,Argha Rajput,https://play-lh.googleusercontent.com/a-/AOh14GiOFJa8qJXjJT3NQI-dDLzZxOQifCVLjXPid8KT7w,Good useful app but now it's policy most worst,2,0,4.1.25,2021-11-18 17:17:01,"Hi Argha, we realize your experience hasn't been at par with your expectations. However, we'd like to learn more about your situation and what exactly happened. Please let us know what we can do so that we can deliver the best experience by raising a concern via our in-app support channel so that we can work on the feedback provided. ^PM",2021-11-18 17:21:48
121,gp:AOqpTOEToy7dq_4X9EsPM5PVXsRCu8Axo-DqUjeBcNdGsJ48IV-RV0hdFTRmvxn652ON9A7OT6FJZil1t8VIlg,Tilok Datta,https://play-lh.googleusercontent.com/a/AATXAJx5652coXL8_J8WKsNmHuW7GK6oTDMw8_L9SLFZ=mo,Nice,5,0,4.1.25,2021-11-18 17:16:35,"Thank you for the feedback, Tilok. We are coming up with more exciting features. Keep using PhonePe. ∞PM
",2021-11-18 17:56:29
122,gp:AOqpTOEyGTj6DWT_-yyajCPtSzIrVkPdiYkMoDADX3HCsrzzj611TTWE41pkcyDaX1Gbsk6unb4a2gyAQ4mZBw,Debdulal Adhikari,https://play-lh.googleusercontent.com/a-/AOh14GjgrH8VY6f6I67_8hvvFySGbkxrI97vV67bESgF,Nice app...great experience.,5,0,4.1.25,2021-11-18 17:16:14,"Thank you for the review about our application, Debdulal. We really appreciate your confidence in us. Keep using PhonePe. ∞PM
",2021-11-18 17:56:39
